id,name
15496,Spell: Lesser Summoning: Earth
15497,Spell: Lesser Summoning: Water
15498,Spell: Lesser Summoning: Fire
15499,Spell: Lesser Summoning: Air
15500,Spell: Bind Sight
15501,Spell: Soothe
15502,Spell: Lifespike
15503,Spell: Tishan's Clash
15504,Spell: Frenzied Strength
15505,Spell: Walking Sleep
15506,Spell: Tagar's Insects
15507,Spell: Togor's Insects
15508,Spell: Frost Strike
15509,Spell: Winter's Roar
15510,Spell: Blizzard Blast
15511,Spell: Affliction
15512,Spell: Ensnare
15513,Spell: Calm Animal
15514,Spell: Terrorize Animal
15515,Spell: Thistlecoat
15516,Spell: Barbcoat
15517,Spell: Bramblecoat
15518,Spell: Spikecoat
15519,Spell: Thorncoat
15520,Spell: Dizzying Wind
15521,Spell: Choke
15522,Spell: Gather Shadows
15524,Spell: Spirit Tap
15525,Spell: Drain Spirit
15526,Spell: Insidious Fever
15527,Spell: Insidious Malady
15528,Spell: Yonder
15529,Spell: Gaze
15530,Spell: Ring of Karana
15531,Spell: Ring of Commons
15532,Spell: Ring of Butcher
15533,Spell: Ring of Toxxulia
15534,Spell: Ring of Lavastorm
15535,Spell: Ring of Ro
15536,Spell: Ring of Feerrott
15537,Spell: Ring of Steamfont
15538,Spell: Ring of Misty
15539,Spell: Chill Sight
15540,Spell: Clarify Mana
15541,Spell: Tox Gate
15542,Spell: North Gate
15543,Spell: Fay Gate
15544,Spell: Common Gate
15545,Spell: Nek Gate
15546,Spell: Cazic Gate
15547,Spell: Ro Gate
15548,Spell: West Gate
15549,Spell: Screaming Terror
15550,Spell: Circle of Karana
15551,Spell: Circle of Commons
15552,Spell: Circle of Toxxulia
15553,Spell: Circle of Butcher
15554,Spell: Circle of Lavastorm
15555,Spell: Circle of Ro
15556,Spell: Circle of Feerrott
15557,Spell: Circle of Steamfont
15558,Spell: Circle of Misty
15559,Spell: Ignite Bones
15560,Spell: Furor
15561,Spell: Tox Portal
15562,Spell: North Portal
15563,Spell: Fay Portal
15564,Spell: Nek Portal
15565,Spell: Cazic Portal
15566,Spell: Common Portal
15567,Spell: Ro Portal
15568,Spell: West Portal
15569,Spell: Summoning: Earth
15570,Spell: Summoning: Water
15571,Spell: Summoning: Fire
15572,Spell: Summoning: Air
15573,Spell: Greater Summoning: Earth
15574,Spell: Greater Summoning: Water
15575,Spell: Greater Summoning: Fire
15576,Spell: Greater Summoning: Air
15577,Spell: Vigilant Spirit
15578,Spell: Sight
15579,Spell: Magnify
15580,Spell: Vision
15581,Spell: Illusion: Skeleton
15582,Spell: Illusion: Human
15583,Spell: Illusion: Half Elf
15584,Spell: Illusion: Earth Elemental
15585,Spell: Illusion: Werewolf
15586,Spell: Illusion: Barbarian
15587,Spell: Illusion: Erudite
15588,Spell: Illusion: Wood Elf
15589,Spell: Illusion: High Elf
15590,Spell: Illusion: Dark Elf
15591,Spell: Illusion: Dwarf
15592,Spell: Illusion: Troll
15593,Spell: Illusion: Ogre
15594,Spell: Illusion: Halfling
15595,Spell: Illusion: Gnome
15596,Spell: Illusion: Drybone
15597,Spell: Illusion: Air Elemental
15598,Spell: Illusion: Fire Elemental
15599,Spell: Illusion: Water Elemental
15600,Spell: Illusion: Spirit Wolf
15601,Spell: Illusion: Tree
15602,Spell: Evacuate: North
15603,Spell: Evacuate: Fay
15604,Spell: Evacuate: Ro
15605,Spell: Evacuate: Nek
15606,Spell: Evacuate: West
15607,Spell: Succor: East
15608,Spell: Succor: Butcher
15609,Spell: Succor: Ro
15610,Spell: Succor: Lavastorm
15611,Spell: Succor: North
15612,Spell: Markar`s Clash
15613,Spell: Staff of Tracing
15614,Spell: Staff of Warding
15615,Spell: Staff of Runes
15616,Spell: Staff of Symbols
15617,Spell: Sword of Runes
15618,Spell: Dimensional Hole
15619,Spell: Dyn`s Dizzying Draught
15620,Spell: Minor Conjuration: Earth
15621,Spell: Minor Conjuration: Water
15622,Spell: Minor Conjuration: Fire
15623,Spell: Minor Conjuration: Air
15624,Spell: Lesser Conjuration: Earth
15625,Spell: Lesser Conjuration: Water
15626,Spell: Lesser Conjuration: Fire
15627,Spell: Lesser Conjuration: Air
15628,Spell: Conjuration: Earth
15629,Spell: Conjuration: Water
15630,Spell: Conjuration: Fire
15631,Spell: Conjuration: Air
15632,Spell: Greater Conjuration: Earth
15633,Spell: Greater Conjuration: Water
15634,Spell: Greater Conjuration: Fire
15635,Spell: Greater Conjuration: Air
15636,Spell: Bonds of Force
15638,Rotting Golden Tooth
15640,Spell: Creeping Vision
15641,Spell: Dark Pact
15642,Spell: Allure of Death
15643,Spell: Call of Bones
15644,Spell: Lich
15645,Spell: Ebbing Strength
15646,Spell: Radiant Visage
15647,Spell: Adorning Grace
15648,Spell: Rampage
15649,Spell: Protect
15650,Spell: Mist
15651,Spell: Cloud
15652,Spell: Obscure
15653,Spell: Shade
15654,Spell: Shadow
15655,Spell: Eyes of the Cat
15656,Spell: Shock of Ice
15657,Spell: Flame Shock
15658,Spell: Ice Shock
15659,Spell: Conflagration
15660,Spell: Frost Storm
15661,Spell: Augment Death
15662,Spell: Expel Undead
15663,Spell: Expulse Summoned
15664,Spell: Expel Summoned
15665,Spell: Drifting Death
15666,Spell: Alter Plane: Hate
15667,Spell: Enchant Silver
15668,Spell: Enchant Electrum
15669,Spell: Enchant Gold
15670,Spell: Enchant Platinum
15671,Spell: Starfire
15672,Spell: Retribution
15673,Spell: Discordant Mind
15674,Spell: Alter Plane: Sky
15675,Spell: Hammer of Requital
15676,Spell: Tashan
15677,Spell: Tashani
15679,Spell: Heat Sight
15680,Spell: Barrier of Combustion
15681,Spell: Juli`s Animation
15682,Spell: Kilan`s Animation
15683,Spell: Shalee`s Animation
15684,Spell: Sisna`s Animation
15685,Spell: Sagar`s Animation
15686,Spell: Uleen`s Animation
15687,Spell: Boltran`s Animation
15688,Spell: Aanya`s Animation
15689,Spell: Yegoreff`s Animation
15690,Spell: Kintaz`s Animation
15691,Spell: Call of Flame
15692,Spell: Life Leech
15693,Spell: Divine Might
15694,Spell: Pact of Shadow
15695,Spell: Distill Mana
15696,Spell: Purify Mana
15697,Spell: Breeze
15698,Spell: Track Corpse
15700,Song: Chant of Battle
15701,Song: Anthem de Arms
15702,Song: McVaxius Berserker Crescendo
15703,Song: Chords of Dissonance
15704,Song: Brusco's Boastful Bellow
15705,Song: Largo's Melodic Binding
15706,Song: Angstlichs Appalling Screech
15707,Song: Fufil's Curtailing Chant
15708,Song: Cinda's Charismatic Carillon
15709,Song: Guardian Rhythms
15710,Song: Elemental Rhythms
15711,Song: Purifying Rhythms
15712,Song: Psalm of Warmth
15713,Song: Psalm of Cooling
15714,Song: Psalm of Mystic Shielding
15715,Song: Psalm of Vitality
15716,Song: Psalm of Purity
15717,Song: Selo's Accelerando
15718,Song: Agilmente's Aria of Eagles
15719,Song: Shauri's Sonorous Clouding
15720,Song: Lyssa's Locating Lyric
15721,Song: Lyssa's Solidarity of Vision
15722,Song: Jaxan's Jig o' Vigor
15723,Song: Cassindra's Chorus of Clarity
15724,Song: Kelin's Lucid Lullaby
15725,Song: Solon's Song of the Sirens
15726,Song: Syvelian's Anti-Magic Aria
15727,Song: Alenia's Disenchanting Melody
15728,Song: Kelin's Lugubrious Lament
15729,Song: Tarew's Aquatic Ayre
15730,Song: Denon's Disruptive Discord
15731,Spell: Wrath of Al'Kabor
15732,Spell: Ice Comet
15733,Spell: Supernova
15734,Song: Jonthan's Whistling Warsong
15735,Song: Lyssa's Veracious Concord
15736,Song: Denon's Dissension
15737,Song: Lyssa's Cataloging Libretto
15738,Song: Selo's Consonant Chain
15739,Song: Melanie's Mellifluous Motion
15740,Song: Vilia's Verses of Celerity
15741,Song: Crission's Pixie Strike
15742,Song: Denon's Desperate Dirge
15743,Song: Tuyen's Chant of Flame
15744,Song: Tuyen's Chant of Frost
15745,Song: Cassindra's Elegy
15746,Song: Selo's Chords of Cessation
15747,Song: Verses of Victory
15748,Song: Niv's Melody of Preservation
15749,Song: Jonthan's Provocation
15750,Song: Solon's Bravura
15752,Spell: Concussion
15753,Spell: Beguile Plant
15754,Spell: Cannibalize II
15755,Spell: Rend
15756,Sharp Luggald Claw
15757,Spiced Cinnamon Powder
15759,Decaying Coin Purse
15760,Elven Spirits
15762,Enchanted Lava Ash
15763,Cinnamon-Spiced Elven Tea
15765,Vial of Blackened Blood
15768,Torn Cloth Eye Patch
15771,Blackened Eye
15774,Sand Eroded Sea Trinket
15777,Fire Etched Symbol
15780,Medallion of Hatred
15783,Unholy Scribings
15786,Trinket of Suffering
15789,Pouch of Bone Dust
15790,Cloak of the Wise
15792,Hammer Stitched Cloak
15795,Sol Ro Emblazoned Cloak
15796,Spell: Enchant Clay
15797,Spell: Enchant Velium
15798,Spell: Imbue Opal
15799,Spell: Imbue Topaz
15800,Spell: Imbue Plains Pebble
15802,Cloak of Greater Pernicity
15807,Cloak of Lesser Pernicity
15808,Metal Flecked Wirespun Cape
15810,Fetid Hide Drape
15817,Wire Mesh Drape
15819,Prophet's Fury
15829,Justice Cape
15830,Hooded Shroud
15848,Cloak of Gallantry
15849,Black Cloak of the Midnight Storm
15850,Spell: Modulating Rod
15851,Spell: Renew Elements
15852,Spell: Renew Summoning
15853,Spell: Asystole
15854,Spell: Leech
15855,Spell: Shadow Compact
15856,Spell: Scent of Dusk
15857,Spell: Scent of Shadow
15858,Spell: Scent of Darkness
15859,Spell: Rapacious Subvention
15860,Spell: Covetous Subversion
15861,Spell: Combine Portal
15862,Spell: Circle of the Combines
15863,Spell: Aegis of Ro
15866,Swirling Cloak of the Elements
15868,Belt of Woven Blanket Remains
15874,Hammer Buckled Cordwound Belt
15875,Sleek Silk Sash
15878,Knotted Wire
15879,Belt of Dripping Bile
15880,Cord of Nobility
15882,Embroidered Black Sash
15883,Girdle of Mithaniel
15884,Spell: Imbue Ivory
15885,Spell: Imbue Amber
15886,Spell: Imbue Sapphire
15887,Spell: Imbue Ruby
15888,Spell: Imbue Emerald
15889,Spell: Enchant Mithril
15890,Spell: Enchant Adamantite
15891,Spell: Imbue Jade
15892,Spell: Enchant Steel
15893,Spell: Enchant Brellium
15894,Spell: Imbue Black Pearl
15895,Spell: Imbue Diamond
15896,Spell: Imbue Rose Quartz
15897,Spell: Imbue Black Sapphire
15898,Spell: Imbue Peridot
15899,Spell: Imbue Fire Opal
15900,Practice Rune (Azia)
15901,Practice Rune (Beza)
15902,Apprentice Rune (Azia)
15903,Apprentice Rune (Beza)
15904,Training Rune (Azia)
15905,Training Rune (Beza)
15906,Journeyman Rune (Azia)
15907,Journeyman Rune (Beza)
15908,Study Rune (Azia)
15909,Study Rune (Beza)
15910,Expert Rune (Azia)
15911,Expert Rune (Beza)
15912,Master Rune (Azia)
15913,Master Rune (Beza)
15914,Magi Rune (Azia)
15915,Magi Rune (Beza)
15916,Practice Rune (Complete)
15917,Apprentice Rune (Complete)
15918,Training Rune (Complete)
15919,Journeyman Rune (Complete)
15920,Study Rune (Complete)
15921,Expert Rune (Complete)
15922,Master Rune (Complete)
15923,Magi Rune (Complete)
15926,Belt of Thunderous Auras
15935,Club of Gnoll Bashing
15957,Mephit Sandwich
15961,Cup of Sugar
15962,Candied Cockroach
15963,Buttered Crawdad
15964,Storm Salmon Fillet
15965,Giant Snapper Steak
15966,Giant Halibut Steak
15967,Breaded Storm Salmon
15968,Breaded Giant Snapper
15969,Breaded Giant Halibut
15970,Tainted Planar Essence
15971,Smashed War Grubs
15981,Raw Diamond
15982,Mystic Brooch
15983,Basalt Lava
15987,Acid Wash
15992,Fermenting Dust
15995,Spell: Hammer of Souls
15997,Spell: Hammer of Divinity
16000,Summon Element Scroll
16001,Scroll of Basic Divination
16004,Words of Temporal Binding
16005,Rehim's Robe
16006,The Words of Cognizant
16007,Summon Essence Scroll
16008,The Words of the Illuminus
16009,The Words of Spatial Awareness
16010,Wolf's Eye Agate
16011,Scroll of Higher Elements
16012,The Words of Disjoinment
16013,Broken Block of Ore
16014,Water of Povar
16017,Aquamarine
16018,The Words of Summoning
16019,Words of Reanimation
16020,Words of Dim Glow
16021,Words of Disbursements
16022,Words of the Sycophant
16023,Words of Translocation
16024,Words of Derivation
16025,Words of Insight
16026,Words of Divination
16027,Words of Reawakening
16028,Words of Retribution
16029,Words of Enduring Death
16031,Words of Enigma
16033,Words of Essence
16037,Words of Abatement
16039,Words of Cazic-Thule
16040,Rune of Inception
16041,Rune of Anomaly
16042,Rune of Light
16043,Rune of Cold
16044,Rune of Origin
16045,Rune of Motion
16046,Rune of Impedance
16047,Rune of Displacement
16048,Rune of the Void
16049,Rune of Halas
16050,Rune of Proximity
16053,Rune of Manipulation
16054,Rune of Nagafen
16057,Rune of the Monument
16058,Rune of Karana
16062,Part of Tasarin's Grimoire Pg. 3
16063,Part of Tasarin's Grimoire Pg. 3
16064,Part of Tasarin's Grimoire Pg. 7
16065,Part of Tasarin's Grimoire Pg. 7
16066,Part of Tasarin's Grimoire Pg. 15
16067,Part of Tasarin's Grimoire Pg. 15
16068,Part of Tasarin's Grimoire Pg. 23
16069,Part of Tasarin's Grimoire Pg. 23
16070,Part of Tasarin's Grimoire Pg. 24
16071,Part of Tasarin's Grimoire Pg. 24
16072,Part of Tasarin's Grimoire Pg. 26
16073,Part of Tasarin's Grimoire Pg. 26
16074,Part of Tasarin's Grimoire Pg. 30
16075,Part of Tasarin's Grimoire Pg. 30
16076,Part of Tasarin's Grimoire Pg. 312
16077,Part of Tasarin's Grimoire Pg. 312
16078,Part of Tasarin's Grimoire Pg. 375
16079,Part of Tasarin's Grimoire Pg. 375
16080,Part of Tasarin's Grimoire Pg. 390
16081,Part of Tasarin's Grimoire Pg. 390
16082,Velishoul's Tome Pg. 8
16083,Velishoul's Tome Pg. 9
16084,Faded Velishoul's Tome Page
16085,Velishoul's Tome Pg.16
16086,Velishoul's Tome Pg.17
16087,Velishoul's Tome Pg.43
16088,Velishoul's Tome Pg.44
16089,Velishoul's Tome Pg.67
16091,Velishoul's Tome Pg.68
16092,Velishoul's Tome Pg.75
16093,Velishoul's Tome Pg.76
16094,Broken Drivebelt
16095,Padded Steel Woven Belt
16096,Heavy Tooled Weapon Belt
16099,Putrid Belt of Rotten Hide
16100,Spell: Summon Food
16101,Spell: True North
16102,Spell: Summon Drink
16104,Spell: Sense Summoned
16108,Spell: Elementalkin: Water
16112,Spell: Dimensional Pocket
16113,Spell: Elementaling: Earth
16114,Spell: Elementaling: Water
16117,Spell: Bind Affinity
16118,Spell: Cancel Magic
16119,Spell: Elemental: Earth
16120,Spell: Elemental: Water
16123,Spell: Identify
16125,Spell: Minor Summoning: Earth
16126,Spell: Minor Summoning: Water
16127,Spell: Minor Summoning: Fire
16128,Spell: Minor Summoning: Air
16129,Spell: Lesser Summoning: Earth
16130,Spell: Lesser Summoning: Water
16131,Spell: Lesser Summoning: Fire
16132,Spell: Lesser Summoning: Air
16133,Spell: Cornucopia
16134,Spell: Everfount
16138,Spell: Nullify Magic
16141,Spell: Summon Mystic Dagger
16145,Spell: Elemental: Fire
16146,Spell: Elemental: Air
16150,Girdle of the Jaded
16151,Belt of Raging Nature
16157,Black Silk Trousers
16159,Ornate Chain Leggings
16160,Rotting Flesh Kilt
16163,Ooze Drenched Leggings
16164,Pained Leggings
16165,Sack of Turnips
16166,Black Mamba Skin
16167,Ruined Ash Drakeling Scales
16168,Garter Snake Tongue
16170,Basilisk Hatchling Hide
16171,Deathfist Scout Scalp
16172,Deathfist Legionnaire Scalp
16173,Deathfist Templar Scalp
16175,Cracked Pyre Beetle Carapace
16176,Pyre Beetle Carapace
16177,Pristine Pyre Beetle Carapace
16201,Spell: Pendril's Animation
16202,Spell: Taper Enchantment
16204,Spell: Color Flux
16205,Spell: Suffocating Sphere
16206,Spell: Enchantment of Light
16207,Spell: Cancel Magic
16208,Spell: Root
16211,Spell: Bind Affinity
16212,Spell: Enduring Breath
16213,Spell: Serpent Sight
16214,Spell: Enchantment of Brilliance
16215,Spell: Levitate
16217,Spell: Mesmerization
16218,Spell: Berserker Strength
16219,Spell: Color Shift
16220,Spell: Endure Magic
16221,Spell: Strip Enchantment
16222,Spell: Tepid Deeds
16223,Spell: Invigor
16224,Spell: Ultravision
16225,Spell: Nullify Magic
16226,Spell: Instill
16227,Spell: Feedback
16228,Spell: Insipid Weakness
16229,Spell: Radiant Visage
16230,Spell: Mana Sieve
16231,Spell: Resist Magic
16232,Spell: Gravity Flux
16233,Spell: Immobilize
16234,Spell: Mind Wipe
16235,Spell: Pillage Enchantment
16236,Spell: Color Skew
16237,Spell: Shiftless Deeds
16238,Spell: Extinguish Fatigue
16239,Spell: Allure
16240,Spell: Paralyzing Earth
16241,Spell: Blanket of Forgetfulness
16242,Spell: Reoccurring Amnesia
16267,Warrior Emblem
16268,Bard Emblem
16269,Paladin Emblem
16270,Shadowknight Emblem
16271,Cleric Emblem
16272,Ranger Emblem
16273,Rogue Emblem
16274,Shaman Emblem
16275,Monk Emblem
16276,Druid Emblem
16277,Beastlord Emblem
16278,Necromancer Emblem
16279,Wizard Emblem
16280,Magician Emblem
16281,Enchanter Emblem
16282,Brick of Ethereal Energy
16283,Ethereal Sheet of Metal
16284,Ethereal Metal Rings
16285,Strand of Ether
16286,Ethereal Silk Swatch
16287,Cured Ethereal Energy
16288,Ethereal Temper
16289,Ethereal Curing Agent
16290,Ornate Chain Coif Pattern
16291,Ornate Chain Tunic Pattern
16292,Ornate Chain Sleeve Pattern
16293,Ornate Chain Bracelet Pattern
16294,Ornate Chain Glove Pattern
16295,Ornate Chain Pant Pattern
16296,Ornate Chain Boot Pattern
16297,Ornate Bracer Mold
16298,Ornate Boot Mold
16299,Ornate Helm Mold
16301,Spell: Sphere of Light
16303,Spell: Gate
16304,Spell: Root
16305,Spell: Fade
16306,Spell: Icestrike
16307,Spell: Sense Summoned
16309,Spell: Shadow Step
16312,Spell: Bind Affinity
16313,Spell: Cancel Magic
16314,Spell: Firestorm
16315,Spell: Halo of Light
16317,Spell: Identify
16318,Spell: Project Lightning
16319,Spell: Pillar of Fire
16320,Spell: Instill
16321,Spell: Fire Spiral of Al'Kabor
16322,Spell: Levitate
16323,Spell: Cast Force
16324,Spell: Column of Lightning
16325,Spell: Lightning Storm
16326,Pants of the Storms
16327,Spell: Shock Spiral of Al'Kabor
16328,Spell: Energy Storm
16329,Spell: Nullify Magic
16330,Spell: Circle of Force
16331,Spell: Lava Storm
16332,Spell: Thunderclap
16333,Spell: Immobilize
16335,Spell: Force Spiral of Al'Kabor
16336,Spell: Gravity Flux
16337,Spell: Wrath of Al'Kabor
16338,Spell: Ice Comet
16339,Spell: Supernova
16340,Spell: Paralyzing Earth
16341,Spell: Elemental Silence
16342,Spell: Call of the Arch Mage
16343,Ornate Vambrace Mold
16344,Ornate Greaves Mold
16345,Ornate Gauntlet Mold
16346,Ornate Breastplate Mold
16347,Ornate Leather Helm Pattern
16348,Ornate Leather Tunic Pattern
16349,Ornate Leather Sleeve Pattern
16350,Ornate Leather Wristband Pattern
16351,Ornate Leather Glove Pattern
16352,Ornate Leather Pant Pattern
16353,Ornate Leather Boot Pattern
16354,Ornate Silk Turban Pattern
16355,Ornate Silk Robe Pattern
16356,Ornate Silk Sleeve Pattern
16357,Ornate Silk Bracelet Pattern
16358,Ornate Silk Glove Pattern
16359,Ornate Silk Pant Pattern
16360,Ornate Silk Boot Pattern
16361,Tanaan Embroidery Needle
16390,Crumpled Piece of Paper
16391,Song: Wind of Marr
16392,Miner's Pick
16393,Ornate Miner's Pick
16394,Silver Skull Ring
16395,Worn Belt Buckle
16396,Image of Innoruuk
16397,Dark Ore
16400,Spell: Cavorting Bones
16403,Spell: Gate
16405,Spell: Grim Aura
16406,Spell: Leering Corpse
16410,Spell: Gather Shadows
16412,Spell: Sight Graft
16415,Spell: Cancel Magic
16416,Spell: Feign Death
16417,Spell: Hungry Earth
16418,Spell: Voice Graft
16419,Spell: Restless Bones
16420,Spell: Harmshield
16421,Spell: Identify
16422,Spell: Word of Shadow
16423,Spell: Animate Dead
16424,Spell: Shadow Sight
16425,Spell: Charm
16426,Spell: Intensify Death
16427,Spell: Breath of the Dead
16428,Spell: Haunting Corpse
16429,Spell: Summon Dead
16430,Spell: Renew Bones
16431,Spell: Vampiric Curse
16432,Spell: Invoke Fear
16433,Spell: Root
16434,Spell: Invoke Shadow
16435,Spell: Nullify Magic
16436,Spell: Word of Souls
16437,Spell: Malignant Dead
16438,Spell: Beguile
16439,Spell: Dead Man Floating
16440,Spell: Cackling Bones
16441,Spell: Invoke Death
16442,Spell: Bond of Death
16443,Spell: Lich
16444,Spell: Paralyzing Earth
16445,Spell: Surge of Enfeeblement
16446,Spell: Disempower
16447,5 Dose Mystical Infusion
16448,10 Dose Mystical Infusion
16449,5 Dose Great Mystical Infusion
16450,10 Dose Great Mystical Infusion
16452,Potion of Somber Origins
16453,Potion of Charming Deceit
16454,Potion of Troll's Essence
16455,Potion of Spurn Affliction
16456,Potion of Wolves Blood
16457,Potion of Frosty Insurgency
16458,Potion of Gorging Toxin
16459,Potion Skin of Ro
16460,Potion of Gnomish Boils
16461,Potion of Vox's Vitality
16462,Potion of Fleeting Languor
16463,Potion Soul of the Incorporeal
16464,Potion of Undead's Recourse
16465,Potion of Gulon's Impunity
16466,Potion of Copal's Demise
16467,Potion of Soluan's Vigor
16468,Potion of Shumar's Breath
16469,Potion of Assailing
16470,Potion of Vampiric Spirit
16471,Potion of Wrackbane
16472,Potion of Dulsehound
16475,Potion of Calimony
16476,Potion of Stinging Wort
16477,Potion of Hathcoat's Spirit
16478,Potion of Graveyard Dust
16479,Whip Pattern
16480,Heady Kiola
16481,Packet of Kiola Sap
16482,Silk Swatch
16483,Shadow Silk
16484,Large Shadow Silk
16485,Inky Shadow Silk
16486,Silk Thread
16487,Silk Bandage
16488,Leather Padding
16489,Silk Cord
16490,Oak Bark
16491,Oak Bark Tannin
16493,Fish Oil
16494,Cockatrice Egg Oil
16495,Snake Egg Oil
16496,Misty Acorn
16497,Acorn Oil
16498,Fish Eggs
16499,Terrorantula Silk
16500,Silver Bar
16501,Electrum Bar
16502,Gold Bar
16503,Platinum Bar
16504,Enchanted Silver Bar
16505,Enchanted Electrum Bar
16506,Enchanted Gold Bar
16507,Enchanted Platinum Bar
16508,Alkanet Root
16509,Mugwart
16510,Yebamante
16511,Reucoat's
16512,Sticklewort
16513,Bistort
16514,Boneset
16515,Vox's Dust
16516,Eyebright
16517,Sea Spirit
16518,Burdock Root
16519,Stinging Nettle
16520,Damiana
16521,Ground Figwort
16522,Horehound
16523,Vetiver Root
16524,Bugbane
16525,Feverfew
16526,Woundwart
16527,Balm Leaves
16528,Elf Leaf
16529,Larkspur
16530,Dragonwart
16532,Undead Froglok Tongue
16533,Zombie Flesh
16534,Fire Drake Scale
16535,Warbone Chips
16536,Evil Eye Eyestalk
16537,Vampire Dust
16538,Griffon Feathers
16539,Hill Giant Toes
16540,Ice Giant Toes
16541,Fire Giant Toes
16542,Mermaid Scale
16543,Cyclops Toes
16544,Broom
16545,Shovel
16546,Torch
16547,Stein
16549,Aviak Egg Oil
16550,Soot Hemlock
16551,Wolves Bane
16552,White Hellebore
16553,Lead Peroxide
16554,Frosty Datura
16555,Tares Lichen
16556,Black Henbane
16557,Snowcap Amanita
16558,White Lead
16559,Death Cap
16560,White Chocolate
16561,Wedding Cake
16562,Birthday Cake
16563,Wedding Cake Slice
16564,Birthday Cake Slice
16565,Packet of Paeala Sap
16566,Heady Paeala
16568,Confiscated Buckskin Pants
16569,Leggings of the Truthspeaker
16570,Winter Chocolate
16571,Chocolate Cookies
16572,Chocolate Muffins
16573,White Chocolate Cookies
16574,White Chocolate Muffins
16578,Divine Crystalline Glaze
16579,Brownie Parts
16580,Cask
16581,Bog Juice
16582,Vodka
16583,Halfling Stouters
16584,Halas Heater
16585,Ol'Tujim's Fierce Brew
16586,Hulgarsh
16587,Bleeding Brain
16588,Ginesh
16589,Yew Leaf
16590,Barley
16591,Hops
16592,Grapes
16593,Rice
16594,Morning Dew
16595,Malt
16596,Yeast
16597,Wine Yeast
16598,Bottle
16599,Shotglass
16600,Silver Malachite Ring
16601,Aged Silver Malachite Ring
16602,Electrum Malachite Bracelet
16603,Aged Electrum Malachite Bracelet
16604,Gold Malachite Bracelet
16606,Platinum Malachite Ring
16608,Silver Lapis Lazuli Necklace
16609,Aged Silver Lapis Lazuli Necklace
16610,Electrum Lapis Lazuli Earring
16611,Aged Electrum Lapis Lazuli Earring
16612,Gold Lapis Lazuli Earring
16613,Decayed Chain Links
16614,Platinum Lapis Lazuli Necklace
16615,Veteran's Chain Leggings
16616,Silver Turquoise Bracelet
16617,Aged Silver Turquoise Bracelet
16618,Electrum Turquoise Engagement Ring
16619,Aged Ele Turquoise Engagement Ring
16620,Gold Turquoise Engagement Ring
16621,AgedGold Turquoise Engagement Ring
16622,Platinum Turquoise Bracelet
16624,Silver Hematite Ring
16625,Aged Silver Hematite Ring
16626,Electrum Hematite Choker
16627,Aged Electrum Hematite Choker
16628,Golden Hematite Choker
16630,Platinum Hematite Ring
16632,Silver Cat Eye Necklace
16633,Aged Silver Cat Eye Necklace
16634,Electrum Cat Eye Bracelet
16635,Aged Electrum Cat Eye Bracelet
16636,Golden Cat Eye Bracelet
16638,Cat Eye Platinum Necklace
16639,Bailiff's Greaves
16640,Silver Bloodstone Earring
16641,Aged Silver Bloodstone Earring
16642,Electrum Bloodstone Necklace
16643,Aged Electrum Bloodstone Necklace
16644,Gold Bloodstone Necklace
16645,Aged Gold Bloodstone Necklace
16646,Platinum Bloodstone Earring
16647,Aged Platinum Bloodstone Earring
16648,Silver Onyx Bracelet
16649,Aged Silver Onyx Bracelet
16650,Electrum Onyx Pendant
16651,Aged Electrum Onyx Pendant
16652,Gold Onyx Pendant
16653,Aged Gold Onyx Pendant
16654,Platinum Onyx Bracelet
16655,Aged Platinum Onyx Bracelet
16656,Silver Jasper Ring
16657,Aged Silver Jasper Ring
16658,Electrum Jasper Earring
16659,Aged Electrum Jasper Earring
16660,Jasper Gold Earring
16661,Aged Jasper Gold Earring
16662,Platinum Jasper Ring
16663,Blackened Metal Greaves
16664,Silver Carnelian Wedding Ring
16665,Aged Silver Carnelian Wedding Ring
16666,Electrum Carnelian Wedding Ring
16667,Aged Electrum Carn Wedding Ring
16668,Gold Carnelian Wedding Ring
16669,Aged Gold Carnelian Wedding Ring
16670,Platinum Carnelian Wedding Ring
16672,Silver Rose Engagement Ring
16673,Aged Silver Rose Engagement Ring
16674,Electrum Star Amulet
16676,Golden Star Amulet
16678,Rose Platinum Engagement Ring
16680,Silver Amber Ring
16681,Aged Silver Amber Ring
16682,Electrum Amber Earring
16683,Aged Electrum Amber Earring
16684,Golden Amber Earring
16685,Aged Golden Amber Earring
16686,Platinum Amber Ring
16687,Aged Platinum Amber Ring
16688,Silver Wolf's Eye Necklace
16690,Wolf's Eye Electrum Bracelet
16692,Wolf's Eye Golden Bracelet
16694,Wolf's Eye Platinum Necklace
16695,Spacial Distortion
16696,Jaded Silver Ring
16697,Aged Jaded Silver Ring
16698,Jaded Electrum Bracelet
16699,Aged Jaded Electrum Bracelet
16700,Golden Jaded Bracelet
16701,Aged Golden Jaded Bracelet
16702,Jaded Platinum Ring
16703,Aged Jaded Platinum Ring
16704,Silvered Pearl Ring
16705,Aged Silvered Pearl Ring
16706,Electrum Pearl Choker
16707,Aged Electrum Pearl Choker
16708,Golden Pearl Choker
16709,Aged Golden Pearl Choker
16710,Platinum Pearl Ring
16712,Topaz Silver Necklace
16713,Aged Topaz Silver Necklace
16714,Topaz Electrum Earring
16715,Aged Topaz Electrum Earring
16716,Golden Topaz Earring
16718,Platinum Topaz Necklace
16720,Silvered Peridot Ring
16721,Aged Silvered Peridot Ring
